Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000229169	RP11-247I13.6	22	-	31538352	31538589	0.000000	0.000000	0.000000
ENSG00000214093	RP11-247I13.3	22	+	31559483	31559939	1.122538	29.976910	39.053265
ENSG00000241878	PISD	22	-	31618491	31662432	1.034222	329.746307	429.586304
ENSG00000227895	ISX-AS1	22	-	34997719	35002862	0.762376	20.358934	26.523176
ENSG00000185666	SYN3	22	-	32512552	33058372	0.006998	20.528748	26.744406
ENSG00000236054	LL22NC03-104C7.1	22	+	32583300	32584204	0.000000	0.000000	0.000000
ENSG00000251890	RNA5SP497	22	-	32635102	32635198	0.000000	0.000000	0.000000
ENSG00000229673	LL22NC01-116C6.1	22	+	32783177	32784982	0.000000	0.000000	0.000000
ENSG00000100234	TIMP3	22	+	32801701	32863043	29.330654	783.262878	1020.417847
ENSG00000228194	CTA-415G2.2	22	+	33014980	33015461	0.000000	0.000000	0.000000
ENSG00000175329	ISX	22	+	35066136	35087387	0.053783	1.436253	1.871119
ENSG00000280356	RP1-101G11.3	22	+	34641179	34651862	0.039124	1.044790	1.361130
ENSG00000233080	LINC01399	22	-	35119824	35231056	0.691522	18.466806	24.058153
ENSG00000273068	CTA-714B7.7	22	+	35122661	35127419	0.000000	0.000000	0.000000
ENSG00000279184	RP3-323A16.1	22	+	35160947	35215025	0.012125	0.323793	0.421831
ENSG00000238153	CTA-714B7.4	22	+	35164304	35165347	0.000000	0.000000	0.000000
ENSG00000243453	COX7BP1	22	-	35194699	35194942	0.386028	10.308717	13.429972
ENSG00000238584	RNU7-167P	22	+	35249772	35249833	0.000000	0.000000	0.000000
ENSG00000100281	HMGXB4	22	+	35257452	35295807	3.258408	167.642242	218.400665
ENSG00000273176	RP3-510H16.3	22	-	35298838	35299541	0.000000	0.000000	0.000000
ENSG00000100284	TOM1	22	+	35299275	35347994	0.552846	162.091370	211.169113
ENSG00000266320	MIR3909	22	+	35335640	35335758	0.983193	26.255758	34.205433
ENSG00000274280	MIR6069	22	-	35336721	35336799	0.000000	0.000000	0.000000
ENSG00000282602	CTA-286B10.7	22	+	35372174	35372621	0.254464	6.795355	8.852840
ENSG00000282041	CTA-286B10.8	22	+	35376422	35377261	0.000000	0.000000	0.000000
ENSG00000100292	HMOX1	22	+	35380361	35394214	5.697089	201.277573	262.220032
ENSG00000133424	LARGE1	22	-	33162226	33922841	0.171746	97.913429	127.559479
ENSG00000232073	RP1-302D9.3	22	+	33164063	33166439	0.000000	0.000000	0.000000
ENSG00000230741	SC22CB-1D7.1	22	+	33320865	33322813	0.000000	0.000000	0.000000
ENSG00000266012	MIR4764	22	-	33436582	33436669	0.000000	0.000000	0.000000
ENSG00000253007	SNORA76	22	-	33704786	33704920	0.000000	0.000000	0.000000
ENSG00000281295	SNORA50	22	-	33704786	33704922	0.883212	23.585808	30.727077
ENSG00000232081	LARGE-IT1	22	-	33723832	33724912	0.000000	0.000000	0.000000
ENSG00000224973	LARGE-AS1	22	+	33725014	33750843	0.000000	0.000000	0.000000
ENSG00000273082	LL22NC03-32F9.1	22	+	33922422	33922766	0.513043	13.700600	17.848843
ENSG00000279805	CTA-212A2.1	22	-	36137430	36139350	0.042426	1.132969	1.476007
ENSG00000100336	APOL4	22	-	36189124	36204840	0.207134	22.012508	28.677416
ENSG00000128284	APOL3	22	-	36140330	36166177	0.377749	102.219246	133.169006
ENSG00000128335	APOL2	22	-	36226203	36239954	5.961260	317.593781	413.754272
ENSG00000100342	APOL1	22	+	36253010	36267530	3.934072	129.470444	168.671280
ENSG00000100297	MCM5	22	+	35400063	35425430	9.934487	671.231018	874.465149
ENSG00000233388	RP4-569D19.5	22	-	35501861	35503586	0.337196	9.004679	11.731099
ENSG00000273044	RP4-569D19.8	22	+	35526932	35527415	0.000000	0.000000	0.000000
ENSG00000100302	RASD2	22	+	35540868	35554001	0.684642	18.283081	23.818798
ENSG00000198125	MB	22	-	35606764	35637951	0.445563	31.590376	41.155251
ENSG00000268818	CITF22-62D4.1	22	-	35626988	35635134	0.000000	0.000000	0.000000
ENSG00000221963	APOL6	22	+	35648395	35668409	5.492640	146.678680	191.089767
ENSG00000228587	RP1-41P2.7	22	+	35685940	35689373	0.000000	0.000000	0.000000
ENSG00000226336	MRPS16P3	22	+	35703803	35704176	0.000000	0.000000	0.000000
ENSG00000128313	APOL5	22	+	35717872	35729483	0.000000	0.000000	0.000000
ENSG00000100320	RBFOX2	22	-	35738736	36028425	4.955824	442.002777	575.831543
ENSG00000237406	NDUFA9P1	22	-	35897270	35898404	0.592070	15.810982	20.598204
ENSG00000279652	RP1-78B3.1	22	+	35992321	36000469	0.024175	0.645583	0.841052
ENSG00000100362	PVALB	22	-	36800684	36819479	1.335806	186.548935	243.031876
ENSG00000234979	CITF22-24E5.1	22	+	36816326	36819736	0.000000	0.000000	0.000000
ENSG00000100360	IFT27	22	-	36758202	36776256	1.127999	144.974625	188.869781
ENSG00000183822	CTA-833B7.2	22	-	36847372	36870441	0.000000	0.000000	0.000000
ENSG00000100365	NCF4	22	+	36860988	36878015	2.092845	64.830269	84.459457
ENSG00000100368	CSF2RB	22	+	36913628	36940449	1.488300	45.056774	58.698986
ENSG00000100379	KCTD17	22	+	37051736	37063390	1.643567	116.783554	152.143066
ENSG00000201078	RN7SKP214	22	-	37055033	37055347	0.000000	0.000000	0.000000
ENSG00000128311	TST	22	-	37010859	37020183	6.127339	302.972961	394.706573
ENSG00000252412	Y_RNA	22	+	37013225	37013319	0.000000	0.000000	0.000000
ENSG00000128309	MPST	22	+	37019635	37029822	3.194823	226.924271	295.632019
ENSG00000187045	TMPRSS6	22	-	37065436	37109563	0.099493	8.513848	11.091657
ENSG00000231467	RP5-1170K4.7	22	+	37080068	37082847	0.000000	0.000000	0.000000
ENSG00000278195	SSTR3	22	-	37204238	37212322	0.503871	14.837334	19.329756
ENSG00000100385	IL2RB	22	-	37125838	37175054	0.057768	6.629066	8.636203
ENSG00000235237	RP1-151B14.6	22	+	37166757	37182850	0.000000	0.000000	0.000000
ENSG00000133466	C1QTNF6	22	-	37180167	37199385	1.596839	123.100060	160.372086
ENSG00000100060	MFNG	22	-	37469063	37486401	2.749661	179.865524	234.324875
ENSG00000100065	CARD10	22	-	37490362	37519542	2.162927	135.612686	176.673248
ENSG00000100079	LGALS2	22	-	37570246	37582616	0.432367	16.176382	21.074238
ENSG00000273866	Metazoa_SRP	22	+	37578669	37578922	0.000000	0.000000	0.000000
ENSG00000128283	CDC42EP1	22	+	37560447	37569405	5.609177	291.889313	380.267029
ENSG00000128340	RAC2	22	-	37225261	37244448	6.140582	337.904053	440.214020
ENSG00000100055	CYTH4	22	+	37282027	37315345	0.472035	40.371727	52.595402
ENSG00000243902	ELFN2	22	-	37339583	37427445	0.000000	0.000000	0.000000
ENSG00000237862	RP1-63G5.7	22	-	37352190	37354839	0.100763	2.690834	3.505560
ENSG00000166897	ELFN2	22	-	37367960	37427470	0.201824	9.968313	12.986502
ENSG00000272694	RP1-63G5.8	22	+	37371684	37372858	0.000000	0.000000	0.000000
ENSG00000100345	MYH9	22	-	36281281	36388018	42.197636	1686.571899	2197.229004
ENSG00000278420	MIR6819	22	-	36286847	36286907	0.786885	21.013437	27.375847
ENSG00000223695	RP4-633O19__A.1	22	+	36388626	36396517	0.484314	12.933404	16.849358
ENSG00000237668	RPS15AP38	22	-	36421273	36421644	0.000000	0.000000	0.000000
ENSG00000252225	Y_RNA	22	-	36440880	36440970	0.000000	0.000000	0.000000
ENSG00000228719	RP5-1119A7.14	22	-	36445395	36454944	0.000000	0.000000	0.000000
ENSG00000100348	TXN2	22	-	36467036	36482030	6.464878	213.242493	277.807648
ENSG00000100350	FOXRED2	22	-	36487190	36507101	6.361844	326.821167	425.775513
ENSG00000100353	EIF3D	22	-	36510850	36529436	30.208727	1631.085815	2124.943115
ENSG00000188078	RP5-1119A7.11	22	-	36536656	36537604	0.000000	0.000000	0.000000
ENSG00000229971	RP5-1119A7.10	22	+	36552165	36552700	0.000000	0.000000	0.000000
ENSG00000261675	RP5-1119A7.17	22	-	36560870	36562915	0.000000	0.000000	0.000000
ENSG00000166862	CACNG2	22	-	36563921	36703558	0.000000	0.000000	0.000000
ENSG00000100083	GGA1	22	+	37608475	37633564	3.781602	767.923889	1000.434448
ENSG00000100092	SH3BP1	22	+	37634654	37666932	2.188993	141.096344	183.817230
ENSG00000233360	Z83844.1	22	-	37641832	37658377	0.501757	13.399213	17.456202
ENSG00000241360	PDXP	22	+	37658727	37666934	8.874907	313.037811	407.818848
ENSG00000100097	LGALS1	22	+	37675608	37679806	46.936935	5681.581055	7401.839844
ENSG00000273899	NOL12	22	+	37681673	37693478	2.444059	202.096100	263.286407
ENSG00000100101	RP1-37E16.12	22	+	37686414	37726503	0.000000	0.000000	0.000000
ENSG00000100106	TRIOBP	22	+	37697004	37776556	1.939631	282.238739	367.694489
ENSG00000128298	BAIAP2L2	22	-	38084889	38110670	0.891426	34.806969	45.345760
ENSG00000272720	CTA-228A9.3	22	+	38090127	38091559	0.382415	10.212234	13.304276
ENSG00000100151	PICK1	22	+	38056311	38075701	1.727293	122.659843	159.798569
ENSG00000233739	RP5-1039K5.13	22	-	38057180	38073940	0.000000	0.000000	0.000000
ENSG00000184381	PLA2G6	22	-	38111495	38205690	2.048215	266.031433	346.579926
ENSG00000279080	CTA-228A9.4	22	+	38130216	38150612	0.000000	0.000000	0.000000
ENSG00000185022	MAFF	22	+	38200767	38216511	2.599895	156.045486	203.292664
ENSG00000198792	TMEM184B	22	-	38219291	38273034	4.375989	234.769409	305.852448
ENSG00000235246	RP1-5O6.5	22	+	38231320	38232248	0.000000	0.000000	0.000000
ENSG00000241693	RN7SL704P	22	+	38231720	38231993	0.000000	0.000000	0.000000
ENSG00000189060	H1F0	22	+	37805093	37807436	17.188993	459.024902	598.007690
ENSG00000100116	GCAT	22	+	37807905	37817176	5.525666	208.514389	271.648010
ENSG00000128310	GALR3	22	+	37823382	37825495	0.000000	0.000000	0.000000
ENSG00000100124	ANKRD54	22	-	37830855	37849327	3.129487	176.372482	229.774231
ENSG00000207696	MIR659	22	-	37847678	37847774	0.659794	17.619524	22.954332
ENSG00000100129	EIF3L	22	+	37848868	37889407	35.889954	2818.523438	3671.910889
ENSG00000279738	RP5-1014D13.2	22	+	37876148	37895563	0.710304	18.968372	24.711582
ENSG00000207227	RNU6-900P	22	+	37891347	37891448	0.000183	0.004887	0.006367
ENSG00000100139	MICALL1	22	+	37905657	37942822	2.233013	156.136520	203.411255
ENSG00000278948	RP5-1039K5.12	22	+	37943050	37944898	2.389409	63.808174	83.127899
ENSG00000128346	C22orf23	22	-	37943050	37953669	0.244011	8.430397	10.982937
ENSG00000279010	MIR4534	22	+	37948352	38002889	0.623746	16.802151	21.889475
ENSG00000272582	RP5-1039K5.17	22	+	37950965	37951778	0.000000	0.000000	0.000000
ENSG00000100142	POLR2F	22	+	37952607	38041915	0.302225	131.505417	171.322388
ENSG00000100146	SOX10	22	-	37970686	37987422	2.769736	95.313919	124.172897
ENSG00000222044	RP5-1039K5.16	22	-	38032165	38034228	0.000000	0.000000	0.000000
ENSG00000221890	NPTXR	22	-	38818452	38843982	1.935166	51.677803	67.324715
ENSG00000183741	CBX6	22	-	38861450	38872314	7.447198	281.775391	367.090851
ENSG00000128383	APOBEC3A	22	+	38952741	38992778	0.000000	0.000000	0.000000
ENSG00000179750	APOBEC3B	22	+	38982347	38992804	3.400097	110.080887	143.410980
ENSG00000249310	APOBEC3B-AS1	22	-	38991559	38998209	0.000000	0.000000	0.000000
ENSG00000244509	APOBEC3C	22	+	39014083	39020352	4.921568	131.428421	171.222092
ENSG00000243811	APOBEC3D	22	+	39014363	39033276	0.789468	41.052689	53.482548
ENSG00000100307	CBX7	22	-	39120167	39152674	0.213032	28.911451	37.665207
ENSG00000226024	COX5BP7	22	-	39120293	39120566	0.000000	0.000000	0.000000
ENSG00000279833	RP4-742C19.13	22	+	39133090	39136760	0.000000	0.000000	0.000000
ENSG00000128394	APOBEC3F	22	+	39040604	39053910	0.571771	18.854612	24.563377
ENSG00000239713	APOBEC3G	22	+	39040961	39087743	1.092509	106.356216	138.558563
ENSG00000259421	CTA-150C2.20	22	+	39070414	39070671	0.000000	0.000000	0.000000
ENSG00000100311	PDGFB	22	-	39223359	39244751	1.024068	50.362232	65.610817
ENSG00000213923	CSNK1E	22	-	38290691	38398522	12.214152	1479.718628	1927.745117
ENSG00000244627	RP3-449O17.1	22	-	38335762	38398929	0.229241	127.248169	165.776138
ENSG00000229955	RP1-5O6.4	22	-	38387918	38388857	0.903882	24.137794	31.446190
ENSG00000228620	RP3-434P1.6	22	+	38424288	38427336	0.000000	0.000000	0.000000
ENSG00000168135	KCNJ4	22	-	38426327	38455199	0.187409	5.004679	6.519987
ENSG00000100196	KDELR3	22	+	38468062	38483447	6.934366	227.250214	296.056641
ENSG00000100201	DDX17	22	-	38483440	38507660	45.661392	2483.572266	3235.543701
ENSG00000100206	DMC1	22	-	38518949	38570286	0.315107	36.478035	47.522789
ENSG00000224279	RP1-199H16.6	22	-	38574931	38575431	0.000000	0.000000	0.000000
ENSG00000184949	FAM227A	22	-	38578120	38656629	0.608756	18.317289	23.863363
ENSG00000100211	CBY1	22	+	38656636	38673854	1.300095	158.566666	206.577194
ENSG00000230912	RP3-508I15.10	22	-	38666508	38668750	0.000000	0.000000	0.000000
ENSG00000228274	RP3-508I15.9	22	-	38667585	38681820	0.092628	35.357697	46.063236
ENSG00000100216	TOMM22	22	+	38681948	38685421	13.059333	387.036713	504.222992
ENSG00000100221	JOSD1	22	-	38685543	38701556	9.536789	305.558929	398.075500
ENSG00000100226	GTPBP1	22	+	38705723	38738299	5.028926	345.515198	450.129639
ENSG00000229598	PRDX3P1	22	-	38722743	38723505	0.000000	0.000000	0.000000
ENSG00000244491	RP3-508I15.18	22	+	38734725	38738765	0.245105	6.545427	8.527240
ENSG00000100242	SUN2	22	-	38734725	38794143	8.660871	521.583252	679.507263
ENSG00000230149	RP3-508I15.19	22	+	38734730	38738990	1.201725	32.091568	41.808193
ENSG00000273096	RP3-508I15.20	22	-	38736610	38736792	0.355191	9.485229	12.357148
ENSG00000225450	RP3-508I15.14	22	+	38739003	38749041	0.000000	0.000000	0.000000
ENSG00000272669	RP3-508I15.21	22	+	38742625	38743115	0.916497	24.474672	31.885069
ENSG00000273076	RP3-508I15.22	22	+	38743495	38743910	0.492788	13.159698	17.144169
ENSG00000100246	DNAL4	22	-	38778508	38794198	0.730381	136.695236	178.083572
ENSG00000100346	CACNA1I	22	+	39570753	39689737	0.035211	1.014374	1.321504
ENSG00000176177	ENTHD1	22	-	39743044	39893864	0.000000	0.000000	0.000000
ENSG00000235647	RP1-172B20.6	22	+	39750127	39751293	0.000000	0.000000	0.000000
ENSG00000238875	RN7SKP210	22	-	39874255	39874515	0.000000	0.000000	0.000000
ENSG00000226085	UQCRFS1P1	22	+	39875289	39876108	0.669512	17.879040	23.292423
ENSG00000100316	RPL3	22	-	39312882	39320389	131.421936	12653.371094	16484.535156
ENSG00000209480	SNORD83B	22	-	39313819	39313911	0.085754	2.290025	2.983395
ENSG00000209482	SNORD83A	22	-	39315213	39315307	3.768421	100.634109	131.103928
ENSG00000263764	SNORD43	22	-	39319050	39319113	0.293193	7.829598	10.200229
ENSG00000100321	SYNGR1	22	+	39349925	39385588	0.510201	90.150887	117.446609
ENSG00000280216	RP3-333H23.9	22	+	39379610	39380015	0.000000	0.000000	0.000000
ENSG00000100324	TAB1	22	+	39399741	39437060	1.573969	127.143219	165.639420
ENSG00000128268	MGAT3	22	+	39457344	39492194	0.286840	29.690931	38.680698
ENSG00000227188	MGAT3-AS1	22	-	39475807	39476822	0.000000	0.000000	0.000000
ENSG00000100335	MIEF1	22	+	39499432	39518132	4.374834	272.106781	354.494781
ENSG00000128272	ATF4	22	+	39519695	39522685	89.289177	3174.596191	4135.794922
ENSG00000187051	RPS19BP1	22	-	39529093	39532855	5.477979	563.871643	734.599670
ENSG00000100372	SLC25A17	22	-	40769630	40819399	1.595852	230.434921	300.205597
ENSG00000230769	RP3-408N23.4	22	-	40788777	40789267	1.348269	36.004959	46.906479
ENSG00000233603	JTBP1	22	+	40798039	40798285	0.000000	0.000000	0.000000
ENSG00000266594	MIR4766	22	-	40813883	40813958	1.578947	42.165123	54.931805
ENSG00000100380	ST13	22	-	40824535	40857022	35.744148	1114.043457	1451.351440
ENSG00000196236	XPNPEP3	22	+	40857077	40932815	2.687768	140.064560	182.473053
ENSG00000172404	DNAJB7	22	-	40859549	40862126	0.000000	0.000000	0.000000
ENSG00000273979	Metazoa_SRP	22	+	40917111	40917381	0.000000	0.000000	0.000000
ENSG00000200683	RNU6-379P	22	+	40917743	40917846	0.000000	0.000000	0.000000
ENSG00000100387	RBX1	22	+	40951347	40973309	6.466042	440.922577	574.424316
ENSG00000222698	Y_RNA	22	+	41045497	41045591	0.000000	0.000000	0.000000
ENSG00000237214	RP11-12M9.3	22	+	41064052	41064633	0.000000	0.000000	0.000000
ENSG00000199515	Y_RNA	22	-	41065554	41065646	0.000000	0.000000	0.000000
ENSG00000100395	L3MBTL2	22	+	41205205	41231271	3.188494	140.497299	183.036819
ENSG00000235513	RP4-756G23.5	22	-	41209122	41217627	0.000000	0.000000	0.000000
ENSG00000100399	CHADL	22	-	41229510	41240934	0.000000	0.000000	0.000000
ENSG00000100393	EP300	22	+	41091786	41180079	4.417013	346.752228	451.741211
ENSG00000252859	RNU6-375P	22	+	41168217	41168316	0.000000	0.000000	0.000000
ENSG00000232754	RP1-85F18.6	22	-	41169190	41183144	0.000000	0.000000	0.000000
ENSG00000231993	EP300-AS1	22	-	41174591	41197456	0.000000	0.000000	0.000000
ENSG00000215771	LRRC37A14P	22	-	41189727	41190188	0.000000	0.000000	0.000000
ENSG00000100351	GRAP2	22	+	39901082	39973721	0.387527	104.040314	135.541443
ENSG00000225528	RP3-370M22.8	22	+	39960397	39964718	1.003782	28.691433	37.378571
ENSG00000133477	FAM83F	22	+	39994949	40043529	0.180442	16.845707	21.946218
ENSG00000261202	RP3-496C20.1	22	-	40043068	40044530	0.000000	0.000000	0.000000
ENSG00000100354	TNRC6B	22	+	40044817	40335808	0.540888	236.039658	307.507355
ENSG00000228599	RPL7P52	22	-	40106325	40107066	0.000000	0.000000	0.000000
ENSG00000239900	ADSL	22	+	40346500	40390463	2.336933	657.970459	857.189575
ENSG00000100359	SGSM3	22	+	40370591	40410289	6.251992	304.484161	396.675293
ENSG00000229999	RP5-1042K10.10	22	-	40372664	40388290	0.000000	0.000000	0.000000
ENSG00000196588	MKL1	22	-	40410281	40636702	1.002479	142.587143	185.759430
ENSG00000272834	RP5-1042K10.13	22	+	40415003	40415445	0.000000	0.000000	0.000000
ENSG00000227413	RP5-1042K10.12	22	+	40433136	40433641	0.000000	0.000000	0.000000
ENSG00000232564	RP4-591N18.2	22	+	40521800	40526707	0.000000	0.000000	0.000000
ENSG00000172912	COX6B1P3	22	+	40569286	40569895	0.000000	0.000000	0.000000
ENSG00000230071	RPL4P6	22	-	40586700	40588003	0.997323	26.633097	34.697018
ENSG00000159958	TNFRSF13C	22	-	41922023	41926818	0.489604	13.414061	17.475546
ENSG00000100162	CENPM	22	-	41938721	41947164	5.781777	325.313049	423.810760
ENSG00000100147	CCDC134	22	+	41800679	41826299	4.833071	138.290833	180.162292
ENSG00000184068	RP5-821D11.7	22	-	41831215	41834665	0.179407	4.790989	6.241596
ENSG00000198911	SREBF2	22	+	41833079	41907308	7.052361	571.848328	744.991516
ENSG00000207932	MIR33A	22	+	41900944	41901012	0.000000	0.000000	0.000000
ENSG00000100401	RANGAP1	22	-	41245611	41286251	13.859760	647.658264	843.755066
ENSG00000274552	MIR6889	22	-	41252992	41253050	0.000000	0.000000	0.000000
ENSG00000100403	ZC3H7B	22	+	41301522	41360147	7.100808	340.124908	443.107269
ENSG00000167074	TEF	22	+	41367333	41399326	0.751478	44.803402	58.368896
ENSG00000199865	RNU6-495P	22	-	41377177	41377283	0.000000	0.000000	0.000000
ENSG00000273424	CTA-223H9.9	22	+	41430934	41431375	1.610860	43.017345	56.042061
ENSG00000183864	TOB2	22	-	41433492	41447023	6.086090	162.669022	211.921661
ENSG00000100410	PHF5A	22	-	41459717	41468725	18.476923	561.115906	731.009583
ENSG00000100412	ACO2	22	+	41469125	41528989	14.009372	605.425171	788.734741
ENSG00000100413	POLR3H	22	-	41525804	41544606	4.142745	191.713791	249.760544
ENSG00000172346	CSDC2	22	+	41560763	41577741	0.204000	6.375639	8.306044
ENSG00000100417	PMM1	22	-	41576894	41589890	2.082841	187.906250	244.800156
ENSG00000100418	DESI1	22	-	41598028	41621096	5.969730	241.382889	314.468353
ENSG00000196419	XRCC6	22	+	41621119	41664048	72.104973	2695.609619	3511.781494
ENSG00000200332	Y_RNA	22	-	41648089	41648190	0.000000	0.000000	0.000000
ENSG00000100138	SNU13	22	-	41673930	41690504	18.292667	1051.117310	1369.372925
ENSG00000207457	RNU6-476P	22	+	41679711	41679817	0.000000	0.000000	0.000000
ENSG00000184208	C22orf46	22	+	41688939	41698136	1.674218	57.148693	74.452072
ENSG00000167077	MEI1	22	+	41699499	41799456	0.102147	4.709834	6.135869
ENSG00000231261	HMGN2P10	22	-	41709225	41709489	0.000000	0.000000	0.000000
ENSG00000252603	RNU6ATAC22P	22	-	41722043	41722131	0.000000	0.000000	0.000000
ENSG00000206813	Y_RNA	22	+	41747312	41747413	0.000000	0.000000	0.000000
ENSG00000274717	RP1-47A17.1	22	-	42791814	42794313	0.000000	0.000000	0.000000
ENSG00000100290	BIK	22	+	43110748	43129712	0.592865	15.832212	20.625862
ENSG00000230319	AL022476.2	22	+	43038585	43052366	0.000000	0.000000	0.000000
ENSG00000100271	TTLL1	22	-	43039644	43089428	1.276158	35.415699	46.138802
ENSG00000100294	MCAT	22	-	43132206	43143394	2.784338	86.361259	112.509567
ENSG00000100300	TSPO	22	+	43151514	43163242	2.607295	678.591919	884.054749
ENSG00000236117	RP4-754E20__A.5	22	+	43400331	43409681	0.000000	0.000000	0.000000
ENSG00000242247	ARFGAP3	22	-	42796502	42858106	9.472594	325.289978	423.780701
ENSG00000100266	PACSIN2	22	-	42835412	43015145	0.641129	371.447052	483.913147
ENSG00000226989	AL049758.2	22	-	42853403	42853799	0.251889	6.726591	8.763255
ENSG00000186732	MPPED1	22	+	43411196	43507848	0.011951	1.445866	1.883643
ENSG00000261251	RP3-388M5.9	22	+	43812456	43817394	0.075215	2.719755	3.543238
ENSG00000130540	SULT4A1	22	-	43824509	43862503	0.263952	7.915533	10.312183
ENSG00000100304	TTLL12	22	-	43166622	43187133	9.769190	372.026367	484.667847
ENSG00000159307	SCUBE1	22	-	43197283	43343388	0.039916	3.822708	4.980140
ENSG00000236272	Z82214.3	22	+	43212674	43213661	0.000000	0.000000	0.000000
ENSG00000234892	Z82214.2	22	+	43232141	43239010	0.000000	0.000000	0.000000
ENSG00000203527	Z99756.1	22	+	43275955	43283830	0.000000	0.000000	0.000000
ENSG00000223843	EFCAB6-AS1	22	+	43516107	43537117	0.000000	0.000000	0.000000
ENSG00000186976	EFCAB6	22	-	43528744	43812337	0.032426	14.038815	18.289459
ENSG00000233157	RP3-388M5.8	22	-	43759199	43759910	0.000000	0.000000	0.000000
ENSG00000180150	HMGN2P9	22	+	43802544	43802772	0.000000	0.000000	0.000000
ENSG00000138944	KIAA1644	22	-	44243667	44312851	3.995038	106.685829	138.987976
ENSG00000205704	LINC00634	22	+	41952165	41958933	0.000000	0.000000	0.000000
ENSG00000100167	SEPT3	22	+	41976272	41998221	0.954086	56.378288	73.448410
ENSG00000224883	CTA-250D10.19	22	-	41981304	41982217	0.000000	0.000000	0.000000
ENSG00000183066	WBP2NL	22	+	41998725	42058456	0.165372	16.827145	21.922039
ENSG00000215347	SLC25A5P1	22	-	42001069	42001966	0.000000	0.000000	0.000000
ENSG00000198951	NAGA	22	-	42058354	42070842	6.432812	172.343628	224.525497
ENSG00000177096	FAM109B	22	+	42074251	42079441	0.310228	12.591745	16.404251
ENSG00000238498	SNORD13P1	22	-	42076058	42076161	0.000000	0.000000	0.000000
ENSG00000183172	SMDT1	22	+	42079691	42084284	2.268631	95.556877	124.489418
ENSG00000184983	NDUFA6	22	-	42085525	42090955	19.150423	627.349854	817.297668
ENSG00000270083	RP1-257I20.14	22	-	42089630	42090028	2.521303	67.330353	87.716507
ENSG00000237037	NDUFA6-AS1	22	+	42090931	42137742	0.182192	42.527237	55.403557
ENSG00000213790	OLA1P1	22	-	42107765	42108953	0.000000	0.000000	0.000000
ENSG00000100197	CYP2D6	22	-	42126499	42130906	0.364381	10.532556	13.721583
ENSG00000227370	RP4-669P10.19	22	+	42132543	42132998	0.524428	14.004632	18.244928
ENSG00000232710	RP4-669P10.16	22	-	42136433	42139927	1.032727	27.578545	35.928726
ENSG00000281538	RP4-669P10.20	22	+	42138060	42139726	0.577689	15.426945	20.097887
ENSG00000205702	CYP2D7	22	-	42140203	42144577	0.205316	11.939380	15.554363
ENSG00000226450	CYP2D8P	22	-	42149886	42155001	0.446980	11.936415	15.550501
ENSG00000100207	TCF20	22	-	42160013	42343616	10.011260	304.646362	396.886627
ENSG00000182057	OGFRP1	22	+	42269753	42275196	0.878704	40.015053	52.130745
ENSG00000233903	Z83851.4	22	+	42276355	42277052	1.746789	46.647274	60.771049
ENSG00000273366	CTA-989H11.1	22	+	42278188	42278846	0.968134	25.853617	33.681526
ENSG00000229891	LINC01315	22	-	42364400	42369236	0.274665	10.512474	13.695421
ENSG00000235568	NFAM1	22	-	42380410	42432395	0.198529	6.371073	8.300095
ENSG00000230107	CTA-126B4.7	22	+	42438023	42446195	0.000000	0.000000	0.000000
ENSG00000172250	SERHL	22	+	42500579	42512560	0.174884	4.752028	6.190837
ENSG00000189306	RRP7A	22	-	42509968	42519802	7.579990	264.580078	344.689148
ENSG00000183569	SERHL2	22	+	42553617	42574382	0.572779	31.728226	41.334839
ENSG00000182841	RRP7BP	22	-	42555223	42582038	1.531860	153.308807	199.727356
ENSG00000202058	RN7SKP80	22	-	42565048	42565330	98.257950	2623.937744	3418.408936
ENSG00000251913	RNU6-513P	22	-	42569147	42569250	1.673077	44.678825	58.206600
ENSG00000100227	POLDIP3	22	-	42583721	42614962	11.852739	341.298798	444.636627
ENSG00000276027	RNU12	22	+	42615244	42615393	0.000000	0.000000	0.000000
ENSG00000270022	RNU12	22	+	42615244	42615907	4.182229	111.684685	145.500381
ENSG00000100243	CYB5R3	22	-	42617840	42649568	7.535353	742.139587	966.843262
ENSG00000249222	ATP5L2	22	-	42639803	42640601	0.389237	10.394412	13.541614
ENSG00000128274	A4GALT	22	-	42692121	42721298	2.049609	74.951622	97.645340
ENSG00000056487	PHF21B	22	-	44881162	45009999	0.042377	14.105202	18.375948
ENSG00000223730	RP1-127B20.4	22	+	44901547	44902471	0.000000	0.000000	0.000000
ENSG00000230922	RP4-753M9.1	22	-	45000565	45003619	0.336191	8.977841	11.696136
ENSG00000100344	PNPLA3	22	+	43923739	43964488	1.101909	66.881737	87.132072
ENSG00000100347	SAMM50	22	+	43955421	44010531	3.299196	352.966278	459.836792
ENSG00000224856	RP4-796I17.5	22	+	43957027	43957348	0.000000	0.000000	0.000000
ENSG00000188677	PARVB	22	+	43999211	44172949	0.377148	183.483566	239.038391
ENSG00000279175	CTA-414D7.1	22	+	44102779	44116232	0.116359	3.107319	4.048147
ENSG00000280434	RP4-671O14.6	22	+	44139365	44153626	0.213734	5.707677	7.435838
ENSG00000138964	PARVG	22	+	44172956	44219533	0.442310	43.044693	56.077686
ENSG00000279933	RP4-671O14.5	22	-	44183031	44187739	0.000000	0.000000	0.000000
